nbElements: 2153
index, hauteurTotale, hauteurGondSommet, hauteurInterGonds, largeur, 
818, 2094, 482, 679, 730, 
819, 2096, 475, 680, 741, 
820, 2103, 471, 671, 741, 
821, 2101, 475, 666, 745, 
822, 2100, 474, 666, 732, 
823, 2093, 468, 681, 747, 
824, 2102, 484, 682, 737, 
825, 2093, 471, 670, 744, 
826, 2090, 468, 666, 739, 
827, 2106, 478, 675, 739, 
828, 2096, 465, 675, 747, 
829, 2095, 472, 671, 737, 
830, 2102, 475, 683, 731, 
831, 2106, 484, 677, 748, 
832, 2107, 485, 673, 735, 
833, 2102, 475, 675, 741, 
834, 2107, 484, 665, 734, 
835, 2103, 468, 669, 742, 
836, 2100, 485, 671, 742, 
837, 2103, 481, 670, 744, 
838, 2101, 479, 683, 745, 
839, 2104, 469, 670, 750, 
840, 2091, 472, 674, 737, 
841, 2095, 470, 678, 744, 
842, 2090, 483, 681, 748, 
843, 2097, 478, 668, 730, 
844, 2106, 470, 685, 733, 
845, 2096, 474, 671, 738, 
846, 2097, 473, 674, 747, 
847, 2100, 485, 668, 740, 
848, 2096, 472, 668, 750, 
849, 2091, 474, 665, 734, 
850, 2095, 467, 666, 741, 
851, 2103, 467, 671, 730, 
852, 2110, 471, 679, 739, 
853, 2091, 467, 674, 730, 
854, 2101, 471, 672, 732, 
855, 2101, 480, 679, 745, 
856, 2093, 471, 671, 743, 
857, 2097, 473, 678, 738, 
858, 2109, 484, 685, 731, 
859, 2103, 471, 666, 741, 
860, 2101, 485, 671, 732, 
861, 2101, 465, 683, 749, 
862, 2102, 485, 685, 747, 
863, 2105, 481, 678, 730, 
864, 2108, 470, 674, 748, 
865, 2097, 477, 667, 742, 
866, 2101, 481, 668, 734, 
867, 2102, 484, 677, 747, 
868, 2096, 469, 675, 736, 
869, 2106, 483, 680, 746, 
870, 2097, 465, 669, 743, 
871, 2104, 483, 669, 745, 
872, 2103, 475, 676, 732, 
873, 2104, 478, 683, 738, 
874, 2108, 477, 678, 747, 
875, 2094, 467, 678, 745, 
876, 2104, 472, 668, 732, 
877, 2092, 473, 683, 730, 
878, 2092, 480, 672, 743, 
879, 2097, 485, 665, 748, 
880, 2109, 477, 673, 750, 
881, 2091, 483, 676, 744, 
882, 2104, 465, 668, 733, 
883, 2103, 475, 672, 742, 
884, 2097, 465, 673, 750, 
885, 2103, 471, 674, 743, 
886, 2105, 481, 670, 741, 
887, 2099, 477, 667, 733, 
888, 2091, 467, 674, 740, 
889, 2095, 483, 671, 738, 
890, 2101, 469, 673, 738, 
891, 2097, 476, 666, 733, 
892, 2098, 471, 675, 743, 
893, 2102, 480, 683, 744, 
894, 2097, 476, 683, 737, 
895, 2105, 470, 665, 749, 
896, 2106, 473, 666, 741, 
897, 2095, 466, 680, 747, 
898, 2102, 479, 668, 738, 
899, 2093, 476, 666, 746, 
900, 2109, 465, 678, 737, 
901, 2105, 482, 681, 741, 
902, 2106, 474, 672, 736, 
903, 2090, 477, 671, 744, 
904, 2093, 470, 673, 740, 
905, 2099, 480, 673, 742, 
906, 2104, 484, 668, 747, 
907, 2099, 483, 671, 738, 
908, 2107, 482, 674, 750, 
909, 2109, 466, 670, 750, 
910, 2094, 481, 682, 736, 
911, 2108, 467, 669, 748, 
912, 2098, 480, 669, 737, 
913, 2110, 468, 675, 733, 
914, 2102, 480, 677, 742, 
915, 2101, 478, 675, 744, 
916, 2106, 475, 684, 741, 
917, 2108, 476, 667, 731, 
918, 2103, 480, 681, 731, 
919, 2104, 485, 668, 737, 
920, 2106, 478, 673, 734, 
921, 2103, 477, 684, 735, 
922, 2093, 485, 684, 746, 
923, 2095, 483, 670, 731, 
924, 2105, 480, 671, 748, 
925, 2091, 468, 670, 747, 
926, 2107, 481, 677, 737, 
927, 2092, 472, 675, 731, 
928, 2091, 484, 679, 746, 
929, 2105, 474, 665, 737, 
930, 2101, 465, 670, 746, 
931, 2108, 474, 675, 750, 
932, 2103, 471, 680, 739, 
933, 2099, 470, 680, 750, 
934, 2092, 474, 685, 730, 
935, 2103, 468, 668, 746, 
936, 2103, 472, 669, 745, 
937, 2101, 480, 676, 731, 
938, 2093, 470, 679, 740, 
939, 2101, 470, 684, 736, 
940, 2093, 467, 679, 736, 
941, 2092, 472, 666, 736, 
942, 2095, 482, 680, 733, 
943, 2091, 465, 678, 733, 
944, 2101, 480, 671, 747, 
945, 2090, 472, 671, 730, 
946, 2092, 465, 674, 743, 
947, 2099, 481, 667, 736, 
948, 2105, 471, 681, 731, 
949, 2102, 469, 667, 738, 
950, 2104, 481, 681, 736, 
951, 2105, 466, 673, 739, 
952, 2091, 483, 671, 737, 
953, 2093, 468, 682, 741, 
954, 2099, 473, 671, 740, 
955, 2096, 465, 674, 734, 
956, 2105, 474, 676, 749, 
957, 2107, 473, 681, 740, 
958, 2094, 482, 673, 739, 
959, 2107, 484, 670, 730, 
960, 2100, 477, 672, 731, 
961, 2106, 471, 672, 733, 
962, 2109, 472, 670, 741, 
963, 2090, 480, 682, 746, 
964, 2101, 466, 682, 738, 
965, 2099, 467, 673, 735, 
966, 2103, 467, 671, 749, 
967, 2092, 481, 669, 746, 
968, 2099, 474, 675, 744, 
969, 2093, 471, 682, 730, 
970, 2093, 479, 671, 731, 
971, 2105, 478, 683, 741, 
972, 2109, 485, 685, 740, 
973, 2103, 469, 676, 740, 
974, 2107, 468, 672, 732, 
975, 2102, 474, 676, 747, 
976, 2100, 485, 676, 740, 
977, 2106, 478, 680, 746, 
978, 2106, 467, 666, 732, 
979, 2102, 472, 674, 734, 
980, 2100, 473, 681, 739, 
981, 2100, 480, 672, 732, 
982, 2099, 476, 673, 734, 
983, 2092, 481, 677, 737, 
984, 2090, 481, 666, 750, 
985, 2101, 475, 678, 737, 
986, 2098, 468, 685, 741, 
987, 2091, 484, 672, 745, 
988, 2109, 482, 674, 731, 
989, 2094, 475, 674, 743, 
990, 2106, 465, 672, 748, 
991, 2094, 479, 668, 731, 
992, 2093, 480, 671, 750, 
993, 2105, 465, 666, 739, 
994, 2102, 469, 680, 745, 
995, 2100, 479, 675, 750, 
996, 2103, 471, 672, 732, 
997, 2092, 476, 668, 742, 
998, 2095, 475, 684, 747, 
999, 2093, 477, 671, 738, 
1000, 2103, 479, 673, 735, 
1001, 2105, 474, 685, 731, 
1002, 2096, 467, 671, 749, 
1003, 2101, 468, 672, 739, 
1004, 2110, 482, 676, 737, 
1005, 2096, 478, 673, 738, 
1006, 2099, 475, 680, 733, 
1007, 2105, 467, 667, 750, 
1008, 2104, 483, 667, 750, 
1009, 2098, 485, 666, 738, 
1010, 2106, 470, 680, 747, 
1011, 2092, 484, 669, 748, 
1012, 2104, 483, 685, 737, 
1013, 2102, 485, 685, 734, 
1014, 2101, 468, 685, 743, 
1015, 2104, 480, 675, 730, 
1016, 2090, 468, 675, 741, 
1017, 2102, 478, 665, 734, 
1018, 2100, 478, 676, 746, 
1019, 2103, 483, 670, 734, 
1020, 2110, 484, 682, 736, 
1021, 2104, 468, 678, 750, 
1022, 2104, 483, 674, 750, 
1023, 2106, 478, 682, 744, 
1024, 2101, 474, 667, 740, 
1025, 2105, 472, 682, 742, 
1026, 2108, 473, 673, 741, 
1027, 2102, 469, 680, 740, 
1028, 2096, 466, 674, 733, 
1029, 2096, 476, 684, 750, 
1030, 2100, 468, 675, 743, 
1031, 2110, 477, 665, 739, 
1032, 2102, 473, 682, 742, 
1033, 2096, 482, 676, 739, 
1034, 2095, 476, 669, 739, 
1035, 2091, 466, 668, 741, 
1036, 2104, 474, 670, 741, 
1037, 2101, 471, 671, 743, 
1038, 2106, 473, 683, 749, 
1039, 2093, 483, 678, 736, 
1040, 2103, 470, 671, 736, 
1041, 2104, 482, 667, 744, 
1042, 2098, 481, 665, 730, 
1043, 2107, 467, 685, 731, 
1044, 2106, 474, 678, 747, 
1045, 2096, 473, 665, 730, 
1046, 2103, 469, 685, 741, 
1047, 2100, 478, 682, 747, 
1048, 2095, 481, 683, 748, 
1049, 2105, 471, 668, 746, 
1050, 2102, 481, 681, 740, 
1051, 2108, 481, 683, 747, 
1052, 2098, 469, 685, 740, 
1053, 2090, 465, 665, 731, 
1054, 2108, 481, 667, 750, 
1055, 2093, 484, 672, 748, 
1056, 2110, 467, 665, 744, 
1057, 2094, 479, 669, 747, 
1058, 2110, 468, 668, 732, 
1059, 2105, 482, 667, 749, 
1060, 2108, 485, 677, 732, 
1061, 2090, 479, 672, 748, 
1062, 2110, 466, 682, 748, 
1063, 2094, 477, 681, 737, 
1064, 2097, 476, 679, 741, 
1065, 2093, 472, 682, 736, 
1066, 2104, 479, 670, 742, 
1067, 2095, 467, 673, 736, 
1068, 2106, 479, 677, 741, 
1069, 2097, 484, 683, 734, 
1070, 2095, 475, 673, 737, 
1071, 2102, 480, 680, 748, 
1072, 2107, 477, 668, 748, 
1073, 2091, 483, 682, 733, 
1074, 2101, 482, 669, 742, 
1075, 2093, 469, 674, 742, 
1076, 2094, 480, 672, 743, 
1077, 2103, 468, 666, 747, 
1078, 2110, 476, 683, 732, 
1079, 2095, 474, 683, 749, 
1080, 2105, 466, 668, 749, 
1081, 2094, 478, 665, 741, 
1082, 2090, 477, 667, 734, 
1083, 2104, 485, 678, 741, 
1084, 2103, 478, 667, 735, 
1085, 2103, 479, 684, 740, 
1086, 2097, 465, 677, 732, 
1087, 2095, 472, 676, 731, 
1088, 2096, 472, 678, 735, 
1089, 2106, 469, 678, 733, 
1090, 2094, 471, 677, 734, 
1091, 2100, 481, 682, 736, 
1092, 2108, 482, 670, 750, 
1093, 2099, 477, 666, 747, 
1094, 2090, 484, 681, 730, 
1095, 2107, 475, 671, 733, 
1096, 2102, 477, 667, 736, 
1097, 2098, 473, 677, 747, 
1098, 2101, 485, 677, 736, 
1099, 2096, 471, 685, 744, 
1100, 2105, 474, 683, 732, 
1101, 2092, 481, 675, 749, 
1102, 2094, 476, 672, 747, 
1103, 2096, 479, 677, 746, 
1104, 2090, 477, 669, 731, 
1105, 2102, 479, 668, 734, 
1106, 2093, 467, 669, 749, 
1107, 2096, 477, 679, 746, 
1108, 2098, 483, 682, 743, 
1109, 2105, 476, 684, 742, 
1110, 2095, 476, 677, 734, 
1111, 2110, 484, 675, 739, 
1112, 2105, 481, 669, 732, 
1113, 2091, 467, 673, 749, 
1114, 2092, 477, 669, 735, 
1115, 2091, 465, 668, 749, 
1116, 2095, 465, 665, 749, 
1117, 2104, 479, 667, 737, 
1118, 2101, 477, 685, 738, 
1119, 2101, 471, 671, 738, 
1120, 2110, 484, 678, 746, 
1121, 2103, 483, 672, 748, 
1122, 2092, 481, 674, 732, 
1123, 2107, 466, 680, 748, 
1124, 2098, 472, 681, 730, 
1125, 2106, 480, 675, 735, 
1126, 2104, 478, 669, 736, 
1127, 2101, 469, 682, 737, 
1128, 2101, 478, 669, 741, 
1129, 2098, 482, 680, 741, 
1130, 2103, 471, 666, 742, 
1131, 2107, 476, 674, 746, 
1132, 2092, 483, 665, 736, 
1133, 2096, 466, 669, 742, 
1134, 2093, 484, 676, 732, 
1135, 2090, 465, 679, 744, 
1136, 2099, 467, 670, 750, 
1137, 2097, 468, 666, 750, 
1138, 2091, 473, 675, 742, 
1139, 2103, 469, 676, 735, 
1140, 2102, 473, 671, 735, 
1141, 2110, 474, 668, 747, 
1142, 2109, 476, 679, 730, 
1143, 2092, 482, 675, 740, 
1144, 2103, 465, 681, 740, 
1145, 2104, 472, 679, 739, 
1146, 2093, 465, 670, 740, 
1147, 2093, 481, 683, 747, 
1148, 2105, 476, 683, 731, 
1149, 2090, 479, 669, 740, 
1150, 2107, 481, 672, 744, 
1151, 2109, 469, 669, 730, 
1152, 2097, 482, 685, 744, 
1153, 2090, 470, 665, 742, 
1154, 2103, 472, 678, 735, 
1155, 2092, 470, 682, 734, 
1156, 2105, 476, 666, 730, 
1157, 2105, 467, 675, 746, 
1158, 2092, 481, 680, 749, 
1159, 2091, 467, 678, 735, 
1160, 2094, 477, 675, 737, 
1161, 2110, 471, 675, 733, 
1162, 2095, 478, 666, 737, 
1163, 2098, 479, 670, 733, 
1164, 2100, 474, 667, 735, 
1165, 2103, 468, 675, 740, 
1166, 2099, 473, 669, 733, 
1167, 2109, 481, 678, 742, 
1168, 2102, 468, 668, 749, 
1169, 2100, 477, 665, 744, 
1170, 2091, 477, 678, 736, 
1171, 2109, 465, 685, 739, 
1172, 2096, 477, 667, 749, 
1173, 2091, 471, 680, 742, 
1174, 2103, 480, 676, 737, 
1175, 2107, 465, 683, 734, 
1176, 2091, 475, 675, 730, 
1177, 2107, 466, 678, 750, 
1178, 2102, 477, 673, 732, 
1179, 2098, 483, 685, 745, 
1180, 2097, 474, 674, 749, 
1181, 2105, 475, 668, 738, 
1182, 2092, 479, 665, 749, 
1183, 2106, 484, 683, 735, 
1184, 2093, 480, 675, 736, 
1185, 2103, 481, 670, 743, 
1186, 2109, 483, 680, 741, 
1187, 2102, 484, 670, 749, 
1188, 2096, 485, 666, 738, 
1189, 2103, 485, 672, 739, 
1190, 2109, 467, 676, 731, 
1191, 2097, 478, 679, 738, 
1192, 2091, 468, 670, 747, 
1193, 2096, 478, 666, 745, 
1194, 2105, 465, 669, 735, 
1195, 2093, 473, 669, 733, 
1196, 2110, 483, 681, 742, 
1197, 2108, 484, 671, 741, 
1198, 2096, 471, 680, 746, 
1199, 2104, 466, 673, 738, 
1200, 2091, 470, 665, 736, 
1201, 2096, 484, 684, 739, 
1202, 2101, 472, 674, 747, 
1203, 2110, 469, 684, 730, 
1204, 2091, 481, 669, 750, 
1205, 2106, 477, 682, 749, 
1206, 2098, 466, 684, 746, 
1207, 2105, 478, 679, 743, 
1208, 2109, 470, 665, 739, 
1209, 2091, 469, 666, 741, 
1210, 2101, 483, 685, 738, 
1211, 2093, 473, 670, 737, 
1212, 2107, 472, 685, 736, 
1213, 2105, 475, 678, 740, 
1214, 2103, 484, 674, 740, 
1215, 2099, 475, 673, 748, 
1216, 2091, 473, 679, 731, 
1217, 2091, 467, 685, 737, 
1218, 2090, 472, 671, 734, 
1219, 2106, 466, 682, 744, 
1220, 2090, 472, 672, 748, 
1221, 2109, 474, 682, 733, 
1222, 2097, 473, 675, 744, 
1223, 2101, 469, 667, 749, 
1224, 2093, 477, 684, 741, 
1225, 2091, 465, 667, 749, 
1226, 2104, 473, 675, 734, 
1227, 2098, 479, 678, 740, 
1228, 2105, 480, 671, 730, 
1229, 2094, 483, 681, 737, 
1230, 2108, 484, 673, 739, 
1231, 2094, 475, 678, 741, 
1232, 2096, 481, 677, 746, 
1233, 2104, 469, 679, 731, 
1234, 2108, 469, 668, 744, 
1235, 2095, 471, 675, 735, 
1236, 2093, 468, 676, 750, 
1237, 2095, 478, 670, 749, 
1238, 2102, 481, 666, 745, 
1239, 2097, 470, 675, 736, 
1240, 2107, 473, 681, 741, 
1241, 2108, 483, 681, 740, 
1242, 2108, 479, 677, 746, 
1243, 2100, 481, 681, 747, 
1244, 2106, 481, 684, 737, 
1245, 2107, 483, 682, 734, 
1246, 2098, 474, 676, 746, 
1247, 2095, 482, 678, 745, 
1248, 2096, 483, 667, 730, 
1249, 2106, 472, 668, 748, 
1250, 2100, 480, 667, 750, 
1251, 2091, 479, 683, 739, 
1252, 2108, 483, 680, 743, 
1253, 2095, 471, 673, 737, 
1254, 2107, 474, 668, 747, 
1255, 2103, 478, 682, 749, 
1256, 2107, 466, 668, 735, 
1257, 2110, 483, 681, 740, 
1258, 2096, 469, 676, 739, 
1259, 2092, 482, 666, 731, 
1260, 2096, 479, 674, 749, 
1261, 2096, 472, 677, 745, 
1262, 2110, 484, 681, 735, 
1263, 2102, 472, 684, 750, 
1264, 2090, 465, 671, 737, 
1265, 2090, 482, 677, 734, 
1266, 2110, 470, 669, 750, 
1267, 2102, 485, 685, 735, 
1268, 2094, 484, 683, 743, 
1269, 2097, 466, 671, 748, 
1270, 2109, 483, 681, 730, 
1271, 2109, 467, 683, 740, 
1272, 2108, 466, 677, 737, 
1273, 2097, 479, 669, 749, 
1274, 2091, 483, 669, 745, 
1275, 2096, 475, 680, 743, 
1276, 2093, 468, 672, 750, 
1277, 2107, 466, 674, 733, 
1278, 2108, 482, 684, 740, 
1279, 2093, 483, 667, 733, 
1280, 2097, 467, 681, 743, 
1281, 2098, 468, 666, 730, 
1282, 2103, 485, 669, 730, 
1283, 2101, 468, 682, 738, 
1284, 2104, 473, 685, 733, 
1285, 2099, 475, 678, 744, 
1286, 2108, 482, 666, 740, 
1287, 2105, 474, 667, 748, 
1288, 2108, 467, 672, 738, 
1289, 2099, 472, 677, 745, 
1290, 2095, 475, 666, 731, 
1291, 2099, 477, 674, 730, 
1292, 2090, 475, 679, 742, 
1293, 2106, 481, 678, 730, 
1294, 2097, 480, 674, 743, 
1295, 2102, 481, 677, 749, 
1296, 2110, 482, 666, 750, 
1297, 2107, 475, 672, 733, 
1298, 2107, 477, 670, 739, 
1299, 2105, 481, 683, 731, 
1300, 2091, 475, 674, 740, 
1301, 2099, 468, 677, 740, 
1302, 2090, 483, 685, 744, 
1303, 2091, 484, 668, 748, 
1304, 2093, 482, 668, 734, 
1305, 2108, 475, 681, 733, 
1306, 2107, 477, 672, 738, 
1307, 2102, 477, 684, 744, 
1308, 2090, 484, 675, 731, 
1309, 2107, 484, 675, 739, 
1310, 2096, 478, 668, 736, 
1311, 2090, 470, 684, 741, 
1312, 2103, 481, 677, 749, 
1313, 2107, 471, 673, 735, 
1314, 2107, 469, 671, 733, 
1315, 2098, 482, 685, 734, 
1316, 2095, 481, 669, 733, 
1317, 2096, 485, 667, 730, 
1318, 2106, 485, 679, 738, 
1319, 2105, 465, 680, 748, 
1320, 2097, 469, 685, 745, 
1321, 2108, 477, 668, 735, 
1322, 2102, 474, 671, 744, 
1323, 2103, 470, 673, 740, 
1324, 2095, 473, 674, 741, 
1325, 2102, 473, 676, 735, 
1326, 2110, 480, 679, 731, 
1327, 2090, 466, 681, 748, 
1328, 2108, 481, 676, 733, 
1329, 2097, 470, 683, 742, 
1330, 2110, 478, 677, 743, 
1331, 2101, 470, 684, 732, 
1332, 2104, 481, 671, 743, 
1333, 2107, 475, 672, 737, 
1334, 2096, 482, 672, 730, 
1335, 2097, 478, 680, 749, 
1336, 2096, 468, 677, 743, 
1337, 2105, 478, 680, 748, 
1338, 2105, 474, 683, 730, 
1339, 2099, 482, 677, 749, 
1340, 2106, 475, 680, 730, 
1341, 2102, 479, 673, 736, 
1342, 2091, 485, 683, 749, 
1343, 2102, 479, 665, 744, 
1344, 2110, 485, 681, 739, 
1345, 2092, 485, 674, 733, 
1346, 2096, 476, 666, 738, 
1347, 2099, 480, 666, 748, 
1348, 2096, 465, 685, 743, 
1349, 2110, 477, 667, 745, 
1350, 2093, 483, 684, 750, 
1351, 2110, 476, 678, 747, 
1352, 2099, 481, 685, 735, 
1353, 2090, 482, 665, 744, 
1354, 2096, 470, 667, 735, 
1355, 2091, 473, 682, 742, 
1356, 2100, 470, 671, 739, 
1357, 2090, 485, 670, 749, 
1358, 2102, 485, 679, 736, 
1359, 2110, 484, 666, 737, 
1360, 2110, 476, 670, 733, 
1361, 2110, 465, 684, 739, 
1362, 2103, 475, 680, 737, 
1363, 2101, 469, 675, 733, 
1364, 2094, 475, 669, 735, 
1365, 2101, 476, 678, 746, 
1366, 2099, 465, 669, 739, 
1367, 2096, 470, 684, 745, 
1368, 2092, 481, 666, 737, 
1369, 2098, 483, 679, 738, 
1370, 2103, 477, 676, 741, 
1371, 2095, 472, 684, 734, 
1372, 2106, 483, 671, 740, 
1373, 2098, 465, 679, 736, 
1374, 2107, 472, 682, 748, 
1375, 2105, 482, 671, 744, 
1376, 2093, 480, 679, 745, 
1377, 2107, 473, 678, 733, 
1378, 2103, 471, 674, 736, 
1379, 2104, 474, 669, 738, 
1380, 2094, 480, 682, 741, 
1381, 2097, 485, 677, 740, 
1382, 2094, 475, 673, 739, 
1383, 2093, 480, 670, 734, 
1384, 2090, 467, 667, 733, 
1385, 2097, 470, 681, 745, 
1386, 2103, 484, 678, 731, 
1387, 2103, 483, 679, 730, 
1388, 2100, 480, 669, 733, 
1389, 2104, 467, 670, 747, 
1390, 2100, 476, 670, 743, 
1391, 2093, 468, 670, 731, 
1392, 2101, 481, 683, 744, 
1393, 2100, 466, 683, 746, 
1394, 2090, 467, 672, 740, 
1395, 2110, 483, 678, 737, 
1396, 2102, 466, 681, 731, 
1397, 2101, 477, 665, 739, 
1398, 2100, 480, 685, 738, 
1399, 2102, 472, 672, 742, 
1400, 2103, 477, 676, 747, 
1401, 2091, 480, 666, 737, 
1402, 2095, 482, 679, 742, 
1403, 2108, 476, 681, 737, 
1404, 2101, 485, 683, 738, 
1405, 2098, 479, 673, 733, 
1406, 2095, 471, 684, 748, 
1407, 2101, 474, 684, 734, 
1408, 2099, 479, 671, 743, 
1409, 2095, 484, 676, 735, 
1410, 2100, 467, 666, 737, 
1411, 2102, 468, 682, 739, 
1412, 2094, 467, 682, 750, 
1413, 2100, 482, 676, 734, 
1414, 2099, 485, 676, 745, 
1415, 2098, 467, 678, 746, 
1416, 2108, 476, 680, 739, 
1417, 2110, 475, 676, 748, 
1418, 2091, 478, 675, 738, 
1419, 2092, 483, 676, 734, 
1420, 2097, 477, 679, 741, 
1421, 2101, 482, 670, 750, 
1422, 2091, 468, 673, 740, 
1423, 2098, 465, 681, 738, 
1424, 2106, 474, 674, 744, 
1425, 2101, 474, 677, 741, 
1426, 2095, 474, 669, 740, 
1427, 2093, 469, 680, 732, 
1428, 2109, 475, 666, 743, 
1429, 2099, 484, 670, 742, 
1430, 2100, 469, 673, 745, 
1431, 2097, 479, 676, 746, 
1432, 2091, 473, 677, 732, 
1433, 2096, 478, 684, 739, 
1434, 2097, 467, 676, 743, 
1435, 2095, 481, 681, 739, 
1436, 2110, 479, 678, 740, 
1437, 2103, 470, 671, 740, 
1438, 2095, 466, 681, 738, 
1439, 2101, 469, 666, 739, 
1440, 2101, 467, 665, 730, 
1441, 2093, 471, 680, 740, 
1442, 2102, 481, 678, 741, 
1443, 2101, 477, 683, 733, 
1444, 2107, 479, 684, 745, 
1445, 2091, 465, 674, 743, 
1446, 2099, 467, 673, 730, 
1447, 2094, 478, 679, 748, 
1448, 2091, 468, 673, 738, 
1449, 2100, 476, 669, 748, 
1450, 2105, 469, 685, 743, 
1451, 2093, 473, 683, 735, 
1452, 2110, 475, 666, 744, 
1453, 2103, 484, 684, 736, 
1454, 2100, 481, 682, 749, 
1455, 2099, 476, 682, 748, 
1456, 2095, 465, 685, 734, 
1457, 2096, 476, 675, 742, 
1458, 2102, 473, 679, 739, 
1459, 2110, 469, 667, 748, 
1460, 2095, 468, 673, 730, 
1461, 2097, 475, 680, 735, 
1462, 2094, 479, 684, 742, 
1463, 2097, 477, 667, 737, 
1464, 2105, 468, 681, 731, 
1465, 2105, 481, 681, 737, 
1466, 2093, 474, 677, 730, 
1467, 2099, 477, 672, 740, 
1468, 2102, 482, 669, 749, 
1469, 2101, 484, 665, 742, 
1470, 2096, 467, 676, 732, 
1471, 2097, 465, 685, 740, 
1472, 2093, 480, 666, 742, 
1473, 2107, 484, 681, 741, 
1474, 2102, 469, 666, 734, 
1475, 2101, 484, 681, 735, 
1476, 2093, 484, 678, 738, 
1477, 2104, 470, 682, 744, 
1478, 2092, 467, 674, 741, 
1479, 2100, 472, 671, 733, 
1480, 2093, 478, 671, 737, 
1481, 2100, 467, 667, 746, 
1482, 2093, 476, 668, 742, 
1483, 2103, 478, 680, 742, 
1484, 2107, 480, 684, 732, 
1485, 2097, 469, 672, 745, 
1486, 2107, 471, 670, 748, 
1487, 2106, 475, 677, 745, 
1488, 2097, 467, 665, 733, 
1489, 2093, 479, 678, 747, 
1490, 2090, 468, 666, 742, 
1491, 2090, 471, 682, 740, 
1492, 2090, 466, 667, 742, 
1493, 2110, 485, 684, 741, 
1494, 2097, 478, 665, 730, 
1495, 2094, 465, 669, 741, 
1496, 2093, 467, 682, 743, 
1497, 2108, 471, 668, 735, 
1498, 2102, 470, 677, 732, 
1499, 2094, 481, 674, 749, 
1500, 2097, 482, 684, 747, 
1501, 2103, 469, 677, 733, 
1502, 2103, 478, 666, 731, 
1503, 2097, 467, 670, 747, 
1504, 2093, 474, 665, 730, 
1505, 2104, 472, 684, 739, 
1506, 2098, 480, 666, 730, 
1507, 2100, 467, 672, 748, 
1508, 2096, 479, 676, 743, 
1509, 2109, 473, 684, 749, 
1510, 2103, 479, 674, 739, 
1511, 2105, 466, 665, 746, 
1512, 2108, 477, 671, 750, 
1513, 2102, 472, 674, 735, 
1514, 2110, 483, 667, 737, 
1515, 2096, 480, 679, 749, 
1516, 2106, 485, 677, 744, 
1517, 2103, 470, 684, 732, 
1518, 2100, 482, 666, 746, 
1519, 2105, 485, 680, 744, 
1520, 2098, 467, 669, 744, 
1521, 2092, 468, 668, 734, 
1522, 2091, 479, 681, 732, 
1523, 2107, 467, 665, 738, 
1524, 2095, 477, 669, 742, 
1525, 2106, 470, 665, 730, 
1526, 2107, 478, 672, 737, 
1527, 2100, 476, 673, 738, 
1528, 2091, 474, 679, 743, 
1529, 2110, 482, 683, 743, 
1530, 2098, 467, 672, 734, 
1531, 2098, 485, 670, 750, 
1532, 2105, 480, 680, 745, 
1533, 2093, 479, 684, 744, 
1534, 2102, 478, 675, 732, 
1535, 2095, 477, 678, 736, 
1536, 2095, 480, 665, 744, 
1537, 2101, 482, 681, 740, 
1538, 2102, 469, 678, 750, 
1539, 2109, 470, 680, 738, 
1540, 2106, 483, 682, 733, 
1541, 2094, 484, 672, 746, 
1542, 2100, 477, 670, 737, 
1543, 2107, 470, 683, 731, 
1544, 2100, 465, 677, 738, 
1545, 2091, 469, 677, 738, 
1546, 2090, 476, 684, 749, 
1547, 2102, 485, 677, 733, 
1548, 2104, 468, 665, 733, 
1549, 2106, 482, 666, 746, 
1550, 2103, 484, 674, 742, 
1551, 2105, 479, 665, 734, 
1552, 2094, 469, 672, 749, 
1553, 2099, 475, 673, 742, 
1554, 2102, 479, 685, 750, 
1555, 2106, 468, 679, 745, 
1556, 2107, 466, 676, 736, 
1557, 2093, 476, 682, 730, 
1558, 2092, 472, 670, 736, 
1559, 2099, 477, 682, 745, 
1560, 2094, 476, 667, 741, 
1561, 2092, 485, 665, 744, 
1562, 2096, 467, 665, 749, 
1563, 2098, 467, 680, 736, 
1564, 2091, 467, 665, 731, 
1565, 2107, 480, 674, 742, 
1566, 2097, 470, 673, 750, 
1567, 2101, 465, 671, 739, 
1568, 2093, 473, 667, 745, 
1569, 2093, 468, 669, 735, 
1570, 2090, 477, 672, 738, 
1571, 2103, 475, 683, 736, 
1572, 2092, 484, 681, 734, 
1573, 2097, 484, 670, 736, 
1574, 2098, 478, 676, 745, 
1575, 2104, 473, 684, 731, 
1576, 2093, 477, 677, 740, 
1577, 2109, 471, 681, 742, 
1578, 2101, 476, 682, 746, 
1579, 2107, 483, 675, 744, 
1580, 2096, 475, 667, 749, 
1581, 2106, 484, 684, 746, 
1582, 2099, 482, 672, 743, 
1583, 2107, 483, 676, 747, 
1584, 2097, 476, 675, 731, 
1585, 2097, 484, 685, 736, 
1586, 2110, 476, 684, 734, 
1587, 2096, 482, 681, 743, 
1588, 2090, 479, 670, 748, 
1589, 2092, 472, 667, 750, 
1590, 2091, 483, 672, 735, 
1591, 2103, 485, 675, 736, 
1592, 2098, 475, 667, 734, 
1593, 2100, 485, 675, 735, 
1594, 2092, 476, 675, 731, 
1595, 2104, 480, 670, 745, 
1596, 2099, 483, 674, 732, 
1597, 2103, 467, 672, 750, 
1598, 2090, 474, 683, 747, 
1599, 2103, 469, 678, 739, 
1600, 2110, 477, 671, 736, 
1601, 2091, 480, 681, 739, 
1602, 2093, 466, 665, 737, 
