nbElements: 2153
index, hauteurTotale, hauteurGondSommet, hauteurInterGonds, largeur, 
818, 2097, 473, 681, 750, 
819, 2099, 485, 666, 744, 
820, 2109, 479, 684, 732, 
821, 2094, 469, 669, 733, 
822, 2094, 478, 668, 736, 
823, 2095, 466, 685, 744, 
824, 2102, 480, 672, 747, 
825, 2092, 480, 685, 739, 
826, 2108, 477, 672, 746, 
827, 2104, 473, 673, 739, 
828, 2097, 479, 672, 730, 
829, 2098, 470, 672, 733, 
830, 2104, 481, 682, 734, 
831, 2108, 468, 678, 745, 
832, 2095, 474, 679, 741, 
833, 2104, 468, 668, 736, 
834, 2110, 465, 669, 744, 
835, 2101, 477, 676, 738, 
836, 2109, 484, 681, 749, 
837, 2092, 483, 675, 745, 
838, 2092, 468, 668, 747, 
839, 2098, 485, 669, 731, 
840, 2105, 465, 673, 749, 
841, 2104, 471, 665, 736, 
842, 2102, 465, 671, 746, 
843, 2096, 472, 672, 734, 
844, 2091, 475, 677, 745, 
845, 2102, 472, 682, 730, 
846, 2099, 475, 670, 735, 
847, 2109, 466, 673, 733, 
848, 2097, 473, 672, 734, 
849, 2101, 483, 675, 731, 
850, 2103, 485, 685, 746, 
851, 2090, 478, 675, 735, 
852, 2090, 474, 665, 730, 
853, 2090, 469, 679, 748, 
854, 2107, 470, 680, 738, 
855, 2101, 477, 683, 731, 
856, 2090, 474, 674, 743, 
857, 2102, 468, 677, 739, 
858, 2099, 467, 672, 749, 
859, 2090, 466, 672, 746, 
860, 2100, 479, 671, 749, 
861, 2099, 483, 667, 737, 
862, 2105, 479, 668, 733, 
863, 2105, 470, 683, 738, 
864, 2092, 480, 679, 748, 
865, 2104, 476, 666, 747, 
866, 2095, 476, 672, 749, 
867, 2101, 468, 669, 737, 
868, 2103, 478, 685, 749, 
869, 2098, 485, 676, 734, 
870, 2090, 478, 673, 742, 
871, 2105, 479, 685, 747, 
872, 2103, 484, 677, 734, 
873, 2107, 467, 668, 738, 
874, 2108, 473, 679, 746, 
875, 2100, 473, 670, 732, 
876, 2101, 478, 680, 747, 
877, 2095, 477, 682, 731, 
878, 2106, 465, 673, 746, 
879, 2097, 483, 665, 750, 
880, 2095, 475, 668, 732, 
881, 2092, 481, 677, 733, 
882, 2105, 485, 680, 732, 
883, 2107, 485, 685, 738, 
884, 2092, 468, 680, 744, 
885, 2099, 465, 681, 731, 
886, 2110, 478, 685, 734, 
887, 2096, 470, 671, 733, 
888, 2107, 465, 668, 732, 
889, 2110, 483, 685, 740, 
890, 2095, 467, 667, 745, 
891, 2106, 479, 674, 737, 
892, 2092, 481, 671, 744, 
893, 2091, 482, 683, 731, 
894, 2104, 475, 685, 747, 
895, 2093, 465, 673, 748, 
896, 2102, 479, 681, 744, 
897, 2101, 481, 666, 742, 
898, 2103, 475, 678, 748, 
899, 2094, 479, 678, 731, 
900, 2108, 478, 675, 742, 
901, 2090, 472, 680, 750, 
902, 2100, 465, 685, 748, 
903, 2100, 470, 680, 739, 
904, 2110, 469, 674, 746, 
905, 2091, 485, 679, 736, 
906, 2096, 465, 668, 733, 
907, 2094, 475, 678, 744, 
908, 2109, 483, 684, 740, 
909, 2099, 465, 666, 731, 
910, 2109, 474, 671, 731, 
911, 2105, 474, 669, 745, 
912, 2098, 473, 674, 732, 
913, 2110, 481, 667, 746, 
914, 2103, 471, 665, 733, 
915, 2095, 472, 677, 750, 
916, 2110, 466, 669, 730, 
917, 2097, 478, 671, 733, 
918, 2090, 483, 667, 735, 
919, 2099, 483, 681, 742, 
920, 2109, 469, 673, 735, 
921, 2104, 482, 677, 734, 
922, 2095, 477, 678, 747, 
923, 2102, 477, 675, 730, 
924, 2091, 477, 668, 744, 
925, 2105, 474, 669, 750, 
926, 2098, 485, 676, 750, 
927, 2104, 475, 685, 750, 
928, 2099, 476, 672, 731, 
929, 2092, 484, 675, 737, 
930, 2109, 469, 666, 750, 
931, 2098, 469, 673, 744, 
932, 2109, 475, 669, 731, 
933, 2100, 466, 674, 738, 
934, 2104, 485, 674, 734, 
935, 2106, 467, 672, 737, 
936, 2095, 466, 677, 736, 
937, 2098, 465, 670, 731, 
938, 2106, 485, 672, 739, 
939, 2102, 466, 681, 750, 
940, 2104, 469, 667, 735, 
941, 2099, 473, 668, 741, 
942, 2102, 480, 667, 735, 
943, 2092, 484, 675, 739, 
944, 2093, 480, 673, 743, 
945, 2093, 483, 670, 737, 
946, 2094, 476, 677, 745, 
947, 2092, 475, 685, 745, 
948, 2090, 471, 673, 736, 
949, 2091, 476, 678, 732, 
950, 2103, 470, 669, 734, 
951, 2099, 481, 683, 733, 
952, 2109, 473, 683, 731, 
953, 2095, 483, 667, 730, 
954, 2110, 478, 673, 735, 
955, 2101, 475, 675, 750, 
956, 2101, 477, 676, 730, 
957, 2095, 479, 673, 741, 
958, 2090, 483, 671, 746, 
959, 2103, 472, 679, 740, 
960, 2109, 481, 684, 738, 
961, 2099, 468, 680, 736, 
962, 2091, 480, 684, 732, 
963, 2099, 474, 676, 734, 
964, 2102, 477, 682, 740, 
965, 2102, 468, 666, 741, 
966, 2109, 466, 675, 746, 
967, 2107, 485, 667, 737, 
968, 2096, 478, 666, 750, 
969, 2094, 480, 668, 739, 
970, 2106, 467, 669, 733, 
971, 2107, 477, 685, 730, 
972, 2110, 473, 676, 743, 
973, 2092, 485, 677, 741, 
974, 2105, 472, 675, 747, 
975, 2094, 465, 678, 737, 
976, 2091, 471, 678, 732, 
977, 2101, 474, 676, 732, 
978, 2100, 483, 675, 744, 
979, 2091, 469, 682, 738, 
980, 2102, 474, 684, 736, 
981, 2109, 472, 673, 739, 
982, 2104, 475, 676, 731, 
983, 2101, 481, 669, 732, 
984, 2102, 484, 683, 739, 
985, 2095, 471, 676, 750, 
986, 2100, 474, 684, 742, 
987, 2098, 466, 680, 740, 
988, 2109, 479, 679, 750, 
989, 2108, 467, 676, 747, 
990, 2097, 479, 670, 745, 
991, 2106, 477, 676, 744, 
992, 2100, 482, 682, 750, 
993, 2108, 482, 680, 740, 
994, 2105, 476, 683, 738, 
995, 2104, 465, 667, 749, 
996, 2095, 481, 665, 740, 
997, 2092, 467, 671, 746, 
998, 2091, 482, 684, 730, 
999, 2098, 472, 680, 743, 
1000, 2108, 469, 679, 736, 
1001, 2099, 467, 682, 739, 
1002, 2110, 481, 677, 740, 
1003, 2090, 477, 673, 750, 
1004, 2102, 484, 672, 750, 
1005, 2095, 479, 676, 748, 
1006, 2098, 474, 667, 743, 
1007, 2108, 482, 669, 737, 
1008, 2104, 479, 673, 730, 
1009, 2100, 473, 667, 745, 
1010, 2108, 472, 682, 742, 
1011, 2102, 473, 685, 747, 
1012, 2103, 465, 682, 738, 
1013, 2109, 471, 672, 740, 
1014, 2099, 479, 674, 736, 
1015, 2102, 465, 671, 731, 
1016, 2094, 472, 671, 750, 
1017, 2090, 483, 684, 732, 
1018, 2098, 479, 671, 734, 
1019, 2096, 470, 670, 732, 
1020, 2096, 474, 677, 740, 
1021, 2093, 475, 667, 747, 
1022, 2102, 465, 669, 740, 
1023, 2103, 485, 673, 746, 
1024, 2097, 467, 666, 742, 
1025, 2109, 473, 667, 743, 
1026, 2107, 478, 674, 748, 
1027, 2098, 471, 675, 741, 
1028, 2102, 481, 672, 737, 
1029, 2103, 485, 670, 744, 
1030, 2094, 473, 683, 750, 
1031, 2092, 466, 685, 748, 
1032, 2101, 477, 682, 741, 
1033, 2094, 483, 680, 737, 
1034, 2107, 468, 685, 731, 
1035, 2102, 474, 674, 734, 
1036, 2091, 465, 676, 740, 
1037, 2102, 476, 669, 749, 
1038, 2093, 485, 681, 740, 
1039, 2092, 466, 672, 736, 
1040, 2093, 483, 682, 746, 
1041, 2099, 474, 678, 746, 
1042, 2108, 477, 682, 732, 
1043, 2096, 484, 677, 742, 
1044, 2093, 470, 685, 735, 
1045, 2110, 484, 668, 744, 
1046, 2093, 472, 682, 748, 
1047, 2096, 472, 673, 749, 
1048, 2107, 477, 681, 747, 
1049, 2105, 475, 671, 749, 
1050, 2100, 475, 667, 747, 
1051, 2097, 472, 674, 736, 
1052, 2096, 485, 683, 746, 
1053, 2103, 484, 674, 742, 
1054, 2090, 470, 673, 731, 
1055, 2109, 484, 677, 731, 
1056, 2103, 469, 669, 737, 
1057, 2099, 467, 679, 731, 
1058, 2092, 483, 678, 735, 
1059, 2090, 470, 667, 741, 
1060, 2091, 477, 671, 734, 
1061, 2105, 473, 670, 744, 
1062, 2090, 476, 669, 742, 
1063, 2099, 480, 685, 734, 
1064, 2094, 484, 683, 741, 
1065, 2093, 470, 682, 745, 
1066, 2107, 479, 671, 733, 
1067, 2102, 471, 667, 737, 
1068, 2092, 472, 685, 745, 
1069, 2098, 475, 669, 744, 
1070, 2098, 484, 666, 733, 
1071, 2106, 475, 679, 738, 
1072, 2109, 468, 685, 742, 
1073, 2103, 482, 674, 743, 
1074, 2097, 467, 679, 737, 
1075, 2092, 475, 667, 747, 
1076, 2092, 477, 677, 746, 
1077, 2094, 471, 669, 750, 
1078, 2103, 478, 673, 743, 
1079, 2097, 470, 671, 736, 
1080, 2107, 482, 673, 745, 
1081, 2090, 481, 685, 750, 
1082, 2108, 472, 677, 732, 
1083, 2106, 477, 671, 745, 
1084, 2092, 465, 673, 749, 
1085, 2104, 466, 665, 749, 
1086, 2097, 479, 675, 747, 
1087, 2106, 465, 667, 731, 
1088, 2093, 484, 676, 741, 
1089, 2105, 479, 665, 742, 
1090, 2097, 479, 684, 747, 
1091, 2096, 468, 673, 732, 
1092, 2093, 481, 674, 739, 
1093, 2110, 484, 673, 741, 
1094, 2098, 480, 675, 744, 
1095, 2107, 472, 670, 746, 
1096, 2093, 475, 684, 733, 
1097, 2099, 484, 665, 748, 
1098, 2107, 474, 671, 748, 
1099, 2105, 471, 680, 738, 
1100, 2096, 483, 676, 730, 
1101, 2108, 478, 667, 739, 
1102, 2107, 474, 665, 735, 
1103, 2093, 465, 681, 749, 
1104, 2102, 483, 671, 744, 
1105, 2109, 483, 684, 741, 
1106, 2109, 475, 677, 733, 
1107, 2093, 465, 677, 735, 
1108, 2103, 465, 672, 731, 
1109, 2109, 478, 667, 747, 
1110, 2099, 485, 679, 736, 
1111, 2096, 485, 669, 740, 
1112, 2094, 482, 672, 749, 
1113, 2095, 468, 666, 730, 
1114, 2090, 474, 672, 744, 
1115, 2090, 482, 679, 749, 
1116, 2090, 480, 670, 740, 
1117, 2092, 481, 682, 734, 
1118, 2102, 485, 666, 734, 
1119, 2100, 484, 679, 737, 
1120, 2099, 483, 685, 745, 
1121, 2092, 469, 685, 741, 
1122, 2096, 468, 672, 737, 
1123, 2101, 485, 668, 743, 
1124, 2094, 469, 679, 749, 
1125, 2107, 485, 682, 730, 
1126, 2100, 474, 665, 745, 
1127, 2104, 480, 669, 745, 
1128, 2105, 468, 684, 746, 
1129, 2108, 478, 681, 749, 
1130, 2110, 485, 671, 738, 
1131, 2096, 483, 675, 747, 
1132, 2095, 477, 672, 744, 
1133, 2097, 468, 667, 732, 
1134, 2110, 473, 677, 739, 
1135, 2104, 478, 681, 737, 
1136, 2099, 472, 679, 748, 
1137, 2097, 471, 682, 747, 
1138, 2099, 467, 675, 739, 
1139, 2102, 481, 666, 735, 
1140, 2102, 482, 666, 738, 
1141, 2103, 485, 678, 745, 
1142, 2105, 470, 676, 743, 
1143, 2098, 470, 674, 732, 
1144, 2096, 470, 685, 730, 
1145, 2107, 470, 685, 745, 
1146, 2092, 481, 672, 746, 
1147, 2095, 467, 682, 738, 
1148, 2092, 468, 671, 730, 
1149, 2102, 468, 685, 746, 
1150, 2109, 481, 682, 730, 
1151, 2099, 481, 678, 740, 
1152, 2109, 477, 675, 741, 
1153, 2091, 483, 667, 749, 
1154, 2101, 482, 672, 743, 
1155, 2095, 476, 676, 734, 
1156, 2094, 484, 683, 742, 
1157, 2099, 477, 682, 747, 
1158, 2101, 483, 668, 749, 
1159, 2108, 468, 675, 745, 
1160, 2098, 472, 681, 745, 
1161, 2107, 478, 670, 738, 
1162, 2105, 472, 667, 748, 
1163, 2108, 477, 667, 743, 
1164, 2109, 479, 677, 744, 
1165, 2091, 479, 679, 736, 
1166, 2102, 484, 682, 748, 
1167, 2099, 475, 676, 735, 
1168, 2095, 469, 681, 730, 
1169, 2092, 469, 667, 738, 
1170, 2099, 466, 684, 733, 
1171, 2109, 485, 676, 734, 
1172, 2104, 472, 684, 748, 
1173, 2094, 481, 684, 750, 
1174, 2110, 470, 682, 750, 
1175, 2093, 474, 672, 742, 
1176, 2110, 465, 683, 746, 
1177, 2099, 484, 672, 734, 
1178, 2104, 469, 680, 741, 
1179, 2110, 484, 683, 748, 
1180, 2091, 473, 682, 733, 
1181, 2105, 470, 679, 734, 
1182, 2094, 478, 665, 735, 
1183, 2109, 470, 672, 745, 
1184, 2103, 476, 677, 745, 
1185, 2104, 465, 680, 740, 
1186, 2107, 468, 672, 747, 
1187, 2095, 477, 677, 743, 
1188, 2102, 466, 672, 732, 
1189, 2103, 472, 672, 746, 
1190, 2104, 470, 675, 740, 
1191, 2100, 473, 684, 741, 
1192, 2097, 482, 685, 746, 
1193, 2096, 472, 673, 731, 
1194, 2095, 481, 668, 740, 
1195, 2101, 467, 666, 747, 
1196, 2107, 471, 684, 737, 
1197, 2090, 476, 675, 734, 
1198, 2098, 473, 665, 733, 
1199, 2109, 474, 673, 748, 
1200, 2101, 485, 668, 748, 
1201, 2090, 466, 685, 746, 
1202, 2091, 467, 672, 743, 
1203, 2100, 467, 667, 749, 
1204, 2098, 479, 673, 743, 
1205, 2104, 480, 668, 736, 
1206, 2097, 480, 673, 737, 
1207, 2092, 467, 677, 750, 
1208, 2100, 484, 676, 734, 
1209, 2100, 476, 679, 732, 
1210, 2097, 476, 676, 737, 
1211, 2107, 474, 668, 749, 
1212, 2094, 479, 683, 742, 
1213, 2096, 479, 684, 735, 
1214, 2109, 480, 674, 745, 
1215, 2098, 481, 675, 734, 
1216, 2105, 472, 669, 747, 
1217, 2107, 466, 678, 746, 
1218, 2094, 484, 684, 735, 
1219, 2105, 472, 685, 737, 
1220, 2106, 483, 681, 731, 
1221, 2106, 466, 680, 738, 
1222, 2103, 469, 677, 749, 
1223, 2110, 479, 665, 739, 
1224, 2103, 466, 683, 749, 
1225, 2101, 473, 675, 739, 
1226, 2103, 470, 669, 745, 
1227, 2094, 465, 680, 744, 
1228, 2105, 469, 666, 739, 
1229, 2108, 481, 681, 731, 
1230, 2093, 484, 669, 744, 
1231, 2108, 477, 668, 748, 
1232, 2107, 477, 668, 735, 
1233, 2091, 466, 669, 735, 
1234, 2100, 470, 675, 731, 
1235, 2102, 472, 679, 750, 
1236, 2108, 474, 670, 750, 
1237, 2097, 472, 673, 735, 
1238, 2104, 470, 681, 747, 
1239, 2103, 467, 685, 736, 
1240, 2090, 482, 677, 731, 
1241, 2093, 467, 677, 736, 
1242, 2104, 479, 674, 748, 
1243, 2110, 483, 675, 749, 
1244, 2103, 475, 675, 735, 
1245, 2098, 467, 685, 731, 
1246, 2094, 482, 673, 744, 
1247, 2103, 474, 671, 745, 
1248, 2100, 480, 681, 730, 
1249, 2091, 470, 679, 736, 
1250, 2103, 474, 672, 743, 
1251, 2103, 480, 669, 742, 
1252, 2092, 485, 668, 739, 
1253, 2102, 474, 681, 746, 
1254, 2105, 483, 683, 738, 
1255, 2107, 485, 679, 732, 
1256, 2107, 475, 673, 732, 
1257, 2109, 479, 676, 732, 
1258, 2099, 466, 673, 741, 
1259, 2100, 483, 682, 731, 
1260, 2090, 468, 679, 750, 
1261, 2094, 466, 676, 746, 
1262, 2106, 471, 670, 742, 
1263, 2104, 483, 676, 744, 
1264, 2102, 479, 681, 747, 
1265, 2094, 466, 665, 745, 
1266, 2107, 472, 684, 744, 
1267, 2100, 473, 677, 738, 
1268, 2094, 476, 682, 749, 
1269, 2105, 475, 681, 745, 
1270, 2101, 470, 668, 736, 
1271, 2090, 485, 666, 741, 
1272, 2094, 476, 685, 738, 
1273, 2107, 471, 681, 746, 
1274, 2096, 482, 678, 747, 
1275, 2095, 465, 668, 747, 
1276, 2107, 466, 679, 742, 
1277, 2104, 471, 666, 739, 
1278, 2106, 483, 685, 744, 
1279, 2103, 469, 679, 743, 
1280, 2109, 481, 675, 735, 
1281, 2107, 471, 675, 747, 
1282, 2102, 470, 667, 733, 
1283, 2103, 478, 669, 749, 
1284, 2098, 480, 681, 730, 
1285, 2101, 472, 667, 745, 
1286, 2104, 480, 677, 731, 
1287, 2099, 483, 676, 737, 
1288, 2092, 482, 679, 744, 
1289, 2090, 475, 667, 740, 
1290, 2092, 483, 671, 741, 
1291, 2107, 485, 678, 738, 
1292, 2104, 470, 669, 750, 
1293, 2101, 476, 683, 750, 
1294, 2094, 472, 684, 743, 
1295, 2110, 476, 665, 734, 
1296, 2091, 477, 680, 746, 
1297, 2105, 465, 666, 738, 
1298, 2094, 467, 673, 742, 
1299, 2094, 477, 674, 738, 
1300, 2100, 477, 674, 733, 
1301, 2090, 472, 665, 744, 
1302, 2097, 474, 671, 747, 
1303, 2091, 473, 681, 735, 
1304, 2105, 479, 671, 739, 
1305, 2096, 484, 685, 748, 
1306, 2102, 466, 683, 744, 
1307, 2100, 465, 669, 738, 
1308, 2106, 480, 683, 749, 
1309, 2105, 482, 678, 746, 
1310, 2100, 467, 675, 750, 
1311, 2102, 482, 683, 750, 
1312, 2092, 468, 680, 742, 
1313, 2105, 468, 681, 730, 
1314, 2109, 482, 682, 747, 
1315, 2103, 477, 676, 741, 
1316, 2106, 477, 671, 738, 
1317, 2095, 474, 665, 743, 
1318, 2106, 469, 670, 749, 
1319, 2096, 477, 685, 748, 
1320, 2100, 468, 679, 747, 
1321, 2101, 473, 680, 730, 
1322, 2092, 471, 678, 743, 
1323, 2094, 466, 677, 731, 
1324, 2108, 475, 674, 747, 
1325, 2099, 468, 685, 747, 
1326, 2095, 473, 682, 745, 
1327, 2106, 466, 666, 734, 
1328, 2092, 466, 683, 744, 
1329, 2091, 470, 667, 740, 
1330, 2106, 477, 678, 733, 
1331, 2107, 477, 682, 736, 
1332, 2105, 479, 678, 750, 
1333, 2105, 472, 676, 731, 
1334, 2094, 466, 672, 745, 
1335, 2101, 480, 676, 747, 
1336, 2097, 477, 669, 747, 
1337, 2109, 473, 665, 744, 
1338, 2092, 466, 685, 734, 
1339, 2092, 468, 667, 750, 
1340, 2107, 467, 665, 736, 
1341, 2098, 467, 666, 748, 
1342, 2096, 469, 672, 734, 
1343, 2090, 471, 675, 738, 
1344, 2103, 472, 675, 732, 
1345, 2110, 479, 682, 738, 
1346, 2092, 485, 667, 741, 
1347, 2106, 466, 670, 735, 
1348, 2106, 476, 685, 750, 
1349, 2099, 474, 679, 735, 
1350, 2098, 466, 682, 739, 
1351, 2096, 466, 681, 731, 
1352, 2107, 483, 669, 746, 
1353, 2100, 465, 672, 745, 
1354, 2098, 476, 678, 736, 
1355, 2102, 483, 672, 732, 
1356, 2109, 484, 676, 740, 
1357, 2105, 478, 669, 733, 
1358, 2096, 467, 667, 739, 
1359, 2093, 465, 675, 734, 
1360, 2094, 465, 685, 748, 
1361, 2092, 484, 665, 735, 
1362, 2094, 469, 678, 734, 
1363, 2106, 478, 667, 750, 
1364, 2101, 466, 679, 741, 
1365, 2096, 477, 671, 748, 
1366, 2102, 473, 676, 737, 
1367, 2095, 470, 667, 746, 
1368, 2107, 473, 677, 748, 
1369, 2106, 467, 671, 743, 
1370, 2097, 471, 685, 750, 
1371, 2107, 475, 668, 730, 
1372, 2102, 473, 672, 747, 
1373, 2093, 474, 671, 747, 
1374, 2094, 470, 684, 745, 
1375, 2109, 476, 684, 735, 
1376, 2091, 469, 672, 735, 
1377, 2104, 482, 669, 730, 
1378, 2101, 478, 679, 739, 
1379, 2098, 469, 680, 749, 
1380, 2092, 473, 675, 744, 
1381, 2106, 482, 674, 731, 
1382, 2104, 465, 675, 744, 
1383, 2091, 480, 675, 740, 
1384, 2105, 473, 684, 730, 
1385, 2105, 473, 679, 732, 
1386, 2102, 474, 680, 733, 
1387, 2093, 465, 674, 730, 
1388, 2110, 466, 665, 734, 
1389, 2095, 466, 675, 738, 
1390, 2098, 478, 673, 741, 
1391, 2110, 480, 677, 737, 
1392, 2103, 483, 665, 750, 
1393, 2101, 480, 685, 748, 
1394, 2102, 472, 676, 736, 
1395, 2106, 472, 682, 744, 
1396, 2094, 481, 668, 733, 
1397, 2110, 472, 666, 740, 
1398, 2103, 475, 670, 748, 
1399, 2104, 477, 669, 733, 
1400, 2109, 479, 673, 742, 
1401, 2104, 473, 669, 745, 
1402, 2090, 467, 676, 742, 
1403, 2095, 478, 683, 739, 
1404, 2103, 483, 669, 742, 
1405, 2090, 465, 672, 750, 
1406, 2096, 479, 685, 750, 
1407, 2090, 471, 684, 748, 
1408, 2109, 472, 680, 735, 
1409, 2107, 467, 684, 732, 
1410, 2093, 470, 678, 734, 
1411, 2098, 481, 681, 746, 
1412, 2101, 480, 682, 735, 
1413, 2104, 481, 673, 746, 
1414, 2102, 485, 672, 738, 
1415, 2098, 472, 672, 734, 
1416, 2107, 466, 669, 750, 
1417, 2108, 472, 667, 744, 
1418, 2095, 483, 667, 742, 
1419, 2091, 470, 668, 741, 
1420, 2098, 470, 673, 750, 
1421, 2095, 485, 669, 732, 
1422, 2095, 475, 682, 749, 
1423, 2101, 466, 679, 747, 
1424, 2091, 484, 665, 736, 
1425, 2099, 474, 679, 737, 
1426, 2095, 475, 667, 746, 
1427, 2100, 473, 668, 735, 
1428, 2090, 465, 673, 745, 
1429, 2099, 468, 676, 731, 
1430, 2106, 481, 672, 744, 
1431, 2099, 467, 671, 736, 
1432, 2098, 479, 682, 745, 
1433, 2094, 468, 681, 742, 
1434, 2090, 477, 667, 731, 
1435, 2095, 467, 666, 736, 
1436, 2104, 480, 674, 736, 
1437, 2091, 470, 667, 731, 
1438, 2103, 483, 682, 733, 
1439, 2097, 469, 669, 748, 
1440, 2094, 476, 680, 749, 
1441, 2091, 478, 677, 730, 
1442, 2098, 479, 673, 742, 
1443, 2093, 467, 676, 744, 
1444, 2109, 481, 685, 738, 
1445, 2103, 470, 666, 737, 
1446, 2108, 465, 666, 742, 
1447, 2092, 480, 673, 747, 
1448, 2104, 475, 669, 746, 
1449, 2093, 469, 684, 747, 
1450, 2101, 466, 676, 739, 
1451, 2100, 470, 684, 750, 
1452, 2094, 473, 684, 744, 
1453, 2107, 479, 683, 740, 
1454, 2092, 476, 677, 748, 
1455, 2102, 473, 672, 744, 
1456, 2107, 480, 676, 746, 
1457, 2102, 475, 665, 736, 
1458, 2099, 466, 678, 735, 
1459, 2099, 466, 665, 739, 
1460, 2100, 482, 673, 740, 
1461, 2103, 477, 680, 742, 
1462, 2105, 478, 685, 736, 
1463, 2100, 466, 669, 746, 
1464, 2092, 465, 669, 748, 
1465, 2106, 474, 673, 745, 
1466, 2091, 481, 671, 741, 
1467, 2096, 475, 681, 735, 
1468, 2102, 465, 682, 745, 
1469, 2092, 478, 676, 732, 
1470, 2097, 482, 678, 746, 
1471, 2107, 484, 666, 740, 
1472, 2090, 475, 678, 749, 
1473, 2090, 467, 678, 739, 
1474, 2097, 476, 680, 742, 
1475, 2105, 471, 679, 738, 
1476, 2109, 471, 667, 741, 
1477, 2102, 481, 677, 734, 
1478, 2094, 473, 666, 750, 
1479, 2110, 467, 673, 731, 
1480, 2107, 473, 685, 748, 
1481, 2098, 470, 679, 745, 
1482, 2105, 478, 669, 748, 
1483, 2101, 481, 674, 732, 
1484, 2090, 470, 676, 745, 
1485, 2095, 478, 678, 747, 
1486, 2110, 483, 676, 746, 
1487, 2090, 473, 669, 730, 
1488, 2093, 465, 668, 750, 
1489, 2098, 470, 680, 746, 
1490, 2100, 473, 672, 743, 
1491, 2105, 477, 673, 740, 
1492, 2107, 475, 682, 733, 
1493, 2090, 466, 684, 732, 
1494, 2103, 468, 671, 740, 
1495, 2097, 473, 685, 750, 
1496, 2107, 481, 676, 737, 
1497, 2091, 472, 685, 731, 
1498, 2091, 481, 678, 746, 
1499, 2102, 474, 680, 736, 
1500, 2104, 478, 671, 746, 
1501, 2093, 472, 674, 743, 
1502, 2097, 477, 676, 743, 
1503, 2103, 465, 678, 745, 
1504, 2107, 478, 669, 737, 
1505, 2100, 468, 684, 732, 
1506, 2105, 470, 672, 746, 
1507, 2100, 470, 668, 737, 
1508, 2109, 476, 677, 741, 
1509, 2100, 475, 670, 733, 
1510, 2095, 483, 677, 748, 
1511, 2104, 470, 683, 734, 
1512, 2097, 470, 670, 740, 
1513, 2093, 478, 685, 746, 
1514, 2092, 470, 671, 740, 
1515, 2096, 471, 672, 740, 
1516, 2099, 477, 679, 749, 
1517, 2094, 469, 666, 741, 
1518, 2107, 472, 668, 731, 
1519, 2092, 473, 681, 735, 
1520, 2109, 474, 673, 750, 
1521, 2096, 468, 667, 738, 
1522, 2107, 466, 666, 742, 
1523, 2099, 476, 673, 732, 
1524, 2102, 467, 669, 731, 
1525, 2098, 477, 677, 749, 
1526, 2105, 469, 684, 733, 
1527, 2101, 468, 683, 733, 
1528, 2106, 472, 679, 746, 
1529, 2102, 473, 670, 746, 
1530, 2094, 466, 668, 741, 
1531, 2102, 466, 681, 750, 
1532, 2099, 474, 667, 750, 
1533, 2101, 472, 673, 732, 
1534, 2107, 479, 682, 733, 
1535, 2106, 470, 678, 739, 
1536, 2109, 468, 679, 742, 
1537, 2109, 477, 683, 749, 
1538, 2108, 479, 681, 749, 
1539, 2106, 470, 671, 731, 
1540, 2101, 473, 676, 743, 
1541, 2104, 475, 680, 749, 
1542, 2098, 468, 666, 734, 
1543, 2105, 476, 683, 746, 
1544, 2109, 467, 683, 746, 
1545, 2101, 480, 672, 736, 
1546, 2091, 465, 685, 745, 
1547, 2100, 481, 681, 736, 
1548, 2104, 479, 678, 749, 
1549, 2102, 477, 679, 747, 
1550, 2097, 481, 670, 730, 
1551, 2100, 481, 676, 741, 
1552, 2102, 480, 679, 747, 
1553, 2095, 479, 681, 738, 
1554, 2098, 484, 679, 742, 
1555, 2090, 473, 666, 744, 
1556, 2102, 477, 667, 730, 
1557, 2090, 477, 673, 732, 
1558, 2105, 478, 675, 750, 
1559, 2105, 480, 670, 732, 
1560, 2096, 479, 683, 730, 
1561, 2108, 467, 678, 738, 
1562, 2100, 471, 682, 742, 
1563, 2103, 476, 681, 743, 
1564, 2091, 484, 675, 747, 
1565, 2103, 482, 682, 739, 
1566, 2110, 471, 678, 737, 
1567, 2095, 474, 675, 747, 
1568, 2090, 474, 681, 739, 
1569, 2108, 466, 667, 743, 
1570, 2101, 477, 680, 733, 
1571, 2108, 474, 672, 741, 
1572, 2110, 467, 668, 731, 
1573, 2109, 465, 666, 744, 
1574, 2109, 475, 683, 747, 
1575, 2105, 467, 672, 745, 
1576, 2098, 475, 669, 749, 
1577, 2092, 474, 672, 731, 
1578, 2096, 485, 677, 745, 
1579, 2095, 474, 676, 748, 
1580, 2090, 469, 679, 747, 
1581, 2106, 472, 675, 749, 
1582, 2103, 474, 665, 733, 
1583, 2094, 476, 675, 746, 
1584, 2103, 481, 682, 745, 
1585, 2105, 474, 681, 734, 
1586, 2103, 465, 684, 731, 
1587, 2096, 467, 668, 742, 
1588, 2106, 467, 668, 746, 
1589, 2093, 467, 668, 736, 
1590, 2101, 481, 673, 735, 
1591, 2101, 469, 672, 742, 
1592, 2110, 479, 683, 738, 
1593, 2096, 481, 683, 739, 
1594, 2096, 478, 670, 744, 
1595, 2094, 471, 681, 747, 
1596, 2095, 481, 682, 733, 
1597, 2099, 469, 666, 738, 
1598, 2093, 483, 676, 750, 
1599, 2104, 478, 674, 734, 
1600, 2091, 471, 684, 734, 
1601, 2100, 468, 670, 743, 
1602, 2101, 481, 683, 741, 
